19	1101000101001011000
17	00110000111001111
19	0001110000000010001
19	0000001110001000011
21	000111111101100111110
19	1000011000000010010
16	1010111011010000
17	00000110011000111
15	110000101111010
17	11110001111110110
18	010100011001101011
18	010100101100000100
16	1110011110000110
20	11111000111101101110
16	1000100011000011
15	001100011010011
24	000111001000100000000110
18	001111110011100110
16	1110111011000110
19	1101110000011110110
13	1110000001001
16	0111101000000110
15	100100111010011
19	0011001001000111011
15	101111000010100
20	00101011010001010011
20	11010000110001000010
17	11000010100010100
19	0011111011111101110
23	01011001010010111000100
15	100110111100010
14	11011001100000
17	00110100010100101
17	01110011010000001
14	10110001101100
18	110001011110010110
19	0111110111110001110
17	00011100111101011
17	01001100000111011
17	01100011000010010
14	01101001011000
18	000111001110011010
19	1011111110011101001
16	1100111010000111
15	110100111010011
17	00000110001000110
19	0010110101011010111
20	01100100000001100010
14	01100110011000
20	10010110010111010011
19	0110010011100111101
14	01111100010010
24	001100011110001000111001
18	100111100100111000
15	011101100111000
18	000101100001001010
15	110100011101101
19	0011000111100000010
15	010010110011011
16	1000011011001111
17	00110000100001111
13	1100011001000
19	0011100101100110000
17	01100001101001111
17	10011001010101111
18	010110000101010011
17	01001100111000000
16	0111000101000011
17	10001110010001000
17	01111010111110110
18	011100110011111110
21	101110101111011001010
17	10001011001111100
15	011110010100111
19	1011101101010110001
15	101110100110000
17	11011101111101000
15	001110100001110
17	00101000111100000
15	111101001111010
15	010001011110001
16	1000000100101101
16	1101010011000111
18	100101110001100100
20	00110001001000001110
15	110111001000001
16	1000100011100001
17	01000001011111011
15	110100111110000
18	011010000000010001
15	110001110001101
20	00011001100001000111
15	111010011000001
22	1011101011010010111101
16	0001010111010100
19	0100001000000001111
18	100111110111001011
17	00111000100001110
18	010100011101000000
17	10110101010011010
16	1110001100001010
18	100011111101001110
16	0001100111011110
16	1100101100100001
17	01100111111110000
18	100111001011001010
16	1000101011010011
17	11111011100011010
16	0101010111010011
14	11000011000001
17	01110010100001011
16	0011010111100000
15	000010001101011
14	01111000010010
17	00101100000011110
20	00100110000011100110
16	1100001110110000
17	01111000011101011
15	000111101011110
20	11010110010001011100
17	01110110111101000
16	0111110000010110
17	01110011000011010
15	010001110010000
13	1010011001100
15	000101100011101
17	01010110110011010
18	001100011110000111
18	100010001000011111
16	0011110010110110
19	0001000000110000111
17	10010011101000011
19	1111011101111101000
14	10000101011000
17	00000010001011010
20	10101100100111001111
18	001101110100111100
16	0000101001100100
18	010100000101110011
15	001100001110010
15	010011101011001
16	1010110101000001
14	10000010111011
17	00101111000000010
18	100101001100111000
16	0110010110010111
16	0111000001000010
16	0001101100111110
22	0000011000111100111011
19	0111100010011010010
17	00110101100000111
15	001111101101001
18	100001001001000111
16	1100101001111000
16	1111011010000001
18	011011100001101011
16	0001001111111010
20	01010010001011000001
16	0111111011110000
23	00011100000100001000000
15	001110100111010
15	001010111100111
17	10100100011110111
16	1111010001011110
17	01001111001101000
16	0100011010101100
22	1001110011111010011110
19	0110010100001001000
17	01110001000100011
17	11011010001011010
17	11111000111001110
16	0011010110000010
18	000101011000110000
19	0011001010000010011
15	100010001101101
16	0101001011111010
14	00001001100111
16	0001110010011001
17	00100011110001001
19	0110000100010001001
17	00001101011111110
16	1110011010100100
15	011011000110100
17	01010000010111010
16	0000110101001100
21	001110001100011111001
17	10001001001101001
15	011100001011000
17	11001000111101110
16	1101101010111100
17	10001111100010000
19	1000010000110110000
19	0001001110010010000
16	0010000110010111
18	010011001000110101
17	00100011010101111
16	1000111010101000
15	011100010110100
18	100011100011001000
16	0101000011010001
17	10000101100011101
16	1000101010110000
15	110010100110000
22	0100111100111111001110
15	100100001011101
21	000101100011000011110
15	101110001010110
16	1010111010001000
16	1101000111101110
17	01101101101000111
23	10011000111100011111000
15	101011110000111
16	1100101100111000
27	111110111011111101111111110
17	00110100110011111
17	11000100101010110
16	1011000110000011
18	001010100001000011
15	100110011000110
17	01000001100111011
17	01000001000111111
17	11000010110100001
16	0010100001011101
17	00001001100011101
21	010110010111000110100
15	011001100111011
23	00110001000111111001110
24	100010011010010100111101
15	100101101100000
18	001011000110001010
15	010110110011100
17	00100011000110011
17	00111100111111000
14	01011110000110
16	1100011110100000
20	01111010001011001010
15	110101100100010
20	00001100100000010001
20	10101011110000010110
19	0110100010111101010
18	110000011001100111
21	001000000010110001101
20	11001000000111100110
17	11111111011001000
15	011001010101011
15	001011011110000
15	001000001011011
16	1100110101011100
18	111011110011111100
18	010001000011001111
15	001101011001001
21	111110110111111101110
16	1010111011100001
19	1100110111101011101
15	001101111111001
17	01010100110011000
16	0000110010001001
17	01101111101101100
15	110001010101111
16	1010010100000001
23	01111101100111011011110
19	0011101100100011001
22	0111110111111110111110
19	0011100110101110010
17	10111101111110100
17	11100110011111010
15	101110011001101
20	00011100001011000110
19	0011000011101000110
18	000010011100111111
17	01111101010011000
16	0100000110001101
18	011011011111001110
16	0110100100001110
17	00100111101100011
15	110010011111110
17	00011001101000111
14	00111001100001
25	0001100001110000000100010
17	10011010101101011
15	100010101000011
18	001100011100001101
17	00010000001010101
20	11011111111011110010
17	01000101101000111
15	110000100100011
19	1011111011001101011
19	0011111010000011101
14	00010010111100
17	00100011110011011
15	101101100000111
16	0001110100110010
17	11100111110101100
17	11011000101110010
15	010110111110001
19	0000110101110011110
19	0110100100001010011
23	11000111000000011000010
17	11111100011111010
18	000001111100011001
22	0101001011101011010110
17	00101000000110011
22	0000011100011111000110
18	010001111000100010
21	001000010111100101001
16	0010111110100111
18	110110001001000011
15	001011111110000
22	0011100010010001100000
17	11010111001010011
18	011010110010010001
20	01100111001000110000
18	110110011100000110
15	110010100011110
15	010000001111011
17	01110111000100101
29	00010000111000011110001100000
21	000001110001000111110
16	0010110011110111
15	110001101001001
21	001110001100011110111
14	01101011010001
18	111111110100011110
23	11000110011110010110101
23	00011000011100000100010
17	11111011011100110
20	10011010000110011100
20	00000100010000100001
17	01000101000010011
16	1011110001110000
17	10011101100001111
15	000110110110001
15	111100100110110
16	0100000111011110
18	011010110010101000
21	001011011000101000100
20	01110011110010011010
16	0011011001101101
17	01100011000000111
16	1000001101001011
18	001111101101001110
15	000011110011001
17	10110010001100010
17	00111001101101110
15	011000011010110
13	0010111110000
15	110101111100110
18	000111000001000111
23	00000000011110000100001
15	100001101000111
20	01100101001111000101
20	11111011111110111001
15	001010101100001
18	101110000000001100
19	0011100110001010000
14	01010000000111
14	00101011000101
17	10000010010001111
18	001101000000010100
15	111110000000101
17	10011110010110000
13	1111001110000
17	00000011000011010
17	01000000001011011
17	01111110111000010
21	100010011010011110100
17	00001110101011011
16	0100111001010011
19	0011110111001000110
18	110111100001110010
15	001000010110111
19	0111101101111110010
16	1110000100001110
15	010000110111011
16	1111011100011001
17	00100100000011111
21	011101101111100011110
18	000111000001100010
19	1101011010001010011
19	0000110001000000001
19	1000110001101110011
14	10111100000101
20	10101011010111001000
17	00000011110100001
18	110000111000011111
17	00110001001111000
18	000010010000000110
19	1011011111010011110
14	01110111000001
17	01001110111010100
18	010011101001111100
16	1001011110100111
19	0011110000111000110
19	0111101110000010001
19	1101111111010000001
17	11110011111111010
18	000111000110001110
17	00101110100000110
19	0111101011011111010
20	10011101100100001000
18	011110101100001010
18	010110101010011000
17	11111100011011110
18	011101100011011110
16	0101011011111010
17	00001000011011001
17	00100111011110010
16	0111011011001010
15	110100011010011
22	0100111100001111101110
16	0011000011001010
16	1010000011011100
15	110100001011001
16	0011001010011000
17	11100000000001001
17	00011100111001010
15	001100001011111
17	11001100111000111
22	0000100010000110000011
14	01110001000011
20	10000011110001000110
17	10101011100111000
17	01110010001110000
16	0000110011101010
17	11011010000001010
14	11100000010010
15	010011011111010
20	10111010110100101001
20	00011000101000000010
19	0110110001011100011
17	01000101011000001
18	101101110111000100
17	10110100010111011
14	10000011001101
23	11110101111101111111110
17	00110010000100011
19	0101100001111010111
16	0110011100011000
16	0111101010111000
15	001011110000110
15	001011000010011
19	0100110000101101010
17	00000100011111001
15	110110001010010
17	11101100001001010
18	100011100011100010
16	1000111100101111
19	0111111111011110001
14	00001100011110
17	01100000101000111
19	0100111101110100110
17	00100000011010100
14	01011000011001
19	1101011010001010001
16	0100111100000111
18	000011101111010001
18	010001100000101001
16	1010101110011100
20	00011000000000100011
28	0111100100111110011111101110
14	00100100111110
14	00100111101010
15	110000000110111
17	01011010010011011
14	01100010000111
15	100101100100101
17	01010011100100001
16	0101001000001111
16	1111011100001110
16	1100001000010110
17	01100010000111111
18	110111110100111010
20	10111110100110010110
20	00110000001001001111
17	01111100010100000
18	010100100001011000
16	0100001011101110
16	0000100110001101
18	000001110001101011
17	00100001010110000
23	11001000111100110001110
15	100000000110111
16	1110100111011111
21	000101000011100011011
15	110101000101110
15	001000100011111
15	101101000011001
20	00100011100110000011
18	000011001000111010
17	11001111001000010
19	0100101010000101111
20	00001011010000101010
18	101100011000100000
17	01011011111011000
15	110111100001010
20	01010011010110010000
17	01111100101101010
14	10000010110110
23	00011000001000010000111
20	00001001000110000111
20	00000111000110001001
20	01111111111001011110
13	0000010101011
18	000100001101010001
14	01101101010001
21	001111111011110111110
13	1100100001010
20	01001000110000000010
23	01110011111110100111110
16	0111110111000001
16	1100101101010000
14	11001110000010
20	00100011000111010011
17	10100010010111110
16	0000000111000101
14	10001011011000
17	00111011111001110
17	00010000010101110
20	11000111110111011110
19	0000100100110000011
14	10011000101001
20	01100111001111100010
16	0111001110011010
17	01001111001001110
21	000011000111000110001
13	1011010000001
16	0110110110001010
20	11111111111011100001
21	001111110100110001110
17	00011001010000011
17	00110110011101110
20	01100001000101001011
16	1100100100011110
16	0001100110011010
17	10001010001001111
17	01001000000010111
15	111011010000011
16	1100111100011111
19	1011100001111111110
21	000110110001110000001
17	01100000110001001
15	100000101001111
18	110110010001011010
17	01001111001010011
23	00110001000111111001110
18	001001100101010011
17	10000011110010110
16	1100010010000011
17	01100110000100010
19	0000111101110100110
16	1110000111111101
15	010011001000101
18	011100000110001010
21	010010001110001100000
19	0011010011011011010
23	01111101111001110011011
18	011100010100110001
16	0110011101100010
15	001000110111001
18	111100110101111110
19	1001011110101011001
20	00111011111111011110
18	100100100011000101
19	0110011110111000011
19	0100111011001100010
17	10010001101100111
22	1011010111110011101110
17	11011111111110010
24	001010110010111010100100
20	11101110101101010100
17	11111101110001110
17	00000110100101101
17	01100010000010001
16	1101000001000110
17	11001101100111101
17	00101011101100111
14	01011101001100
27	001110010011110001111100110
16	1111110101001110
15	001110101111010
22	0001100100100011100010
15	110100111100010
17	01111111100001110
15	100111110000001
17	11000011001001111
17	01101101001111010
17	10000010100110010
16	1011100101000011
19	1000110101101010101
19	1011101011011101000
16	0100110010101110
15	110001000001101
19	0100110100010001100
16	1100111000100110
16	1101111001011010
20	01110001000001010000
15	111000001011001
18	010000000011001001
15	001000110111001
19	1011101011101000001
17	11000011101110111
16	0010101010011100
20	00111001011111000110
19	0010110010100111000
19	1101111010110001111
19	0010001001100011010
20	00000100011000011111
18	001111010000011011
15	011100110110000
17	00111000111101111
18	101110011011110011
16	1000100010000001
17	10111100010110000
17	11001101101001000
18	001000011111101110
15	111011000001011
15	011100110101000
15	011010001101110
15	110010010111000
16	1100100011100101
21	001011001111000001110
14	00110111101001
24	001000000010100011000100
15	000010011000101
15	000101110110110
17	10011010011000101
15	001010111101110
15	101011001011010
16	0000110110000111
17	00101100111100001
16	0111000101000010
18	111110010011011110
19	0000100000011110001
20	00110100000001000111
16	0110001010000101
19	0101000010000110000
17	01011100111001010
17	00001100010111010
20	11011111000111011110
19	1011001101100011010
15	011100001101111
19	0101100110101111011
20	01011101011001001000
19	1001111010110011011
21	111011110010110101110
16	0001101100000101
16	0110101010001000
17	11001110000011001
18	101100010001000110
17	00111011111110000
18	110111100010111111
14	00101110010000
16	0110110111010010
15	110110000100011
17	11010111111110001
16	0000100001000101
18	011100010011110100
22	0111110111110111111110
24	000111000110000100000001
18	110000111011110001
20	00101010110100101111
14	00110110100010
20	10011100111110100110
17	10101011000110011
20	10101111000100010110
18	100110001010010110
16	1011011000100010
17	01111101110110000
17	01000110110011111
17	01110010100100001
18	000010000001101011
14	00101101010011
15	110111010001010
15	111000000101010
15	000110011001010
15	011111100100011
17	01100001011010111
15	001101011000011
14	10110000000101
19	1000000001101100010
19	0011110011001001010
16	1000111010000010
17	00001110001110110
17	11010001110011001
22	0111001111110011110010
17	10011110100000101
17	10011010111101001
18	111101100001000011
16	0010000101100001
17	00100111100100111
18	101100000111001000
15	011100000011011
17	11000101111110100
19	0010101001011010010
19	0111110000111111110
17	11100010011001101
17	11001011001110000
17	01000011110111110
14	10101100011010
16	0101101001100110
23	00111100100011011001110
17	10001101110011110
20	11111111000111011110
20	00100000000010000101
20	01100000100011000111
17	00010000011001111
18	000011001001110001
15	001110100000001
15	000110111001100
18	111110000011111010
17	00011001101100010
16	0000010100100110
16	1000101100111111
20	11100011111110111110
16	0101011011000001
20	00000100011010001111
17	00111101011110000
17	11001110000001001
20	11011101111011111011
16	1001000100011011
15	001100011010101
16	0101011000100000
19	1010100111001111100
17	01111000110000010
21	001001001000010010111
17	00001110010011011
20	11010111110011011000
19	0011001010001000111
17	10111001100101001
17	10001100011111101
16	0001100101010011
25	0111100001111100111111010
15	000010110001110
17	10000100100001110
20	00010001110001100000
17	00000001110110010
18	110010101001011000
15	110011010100010
14	10111110010001
17	11011100011100111
19	0000010001101000111
20	11001100110001101111
15	001100001011011
17	10010110110011101
20	10110100101000101110
16	0001001001111001
17	01000101100001111
19	0001000011000001110
17	11000011101010000
16	0010111000111001
20	00111110001000111001
19	0110011100111111100
18	001001111111011110
17	01000111000000111
17	00100001101100001
16	0110000111110000
18	011101111001011010
18	000010001101100111
14	00011001100110
19	0001000010001000110
17	10010011100000010
19	1000000010000100110
17	00100011110110000
17	11100001100010000
17	11100000011110010
15	100011100011011
18	110010001001000011
18	000001101000010101
19	0000010001000011011
20	01001110011110011010
17	10001111100011001
15	011111000011010
19	0011010010101100000
20	11000111000000011010
17	11010110010010011
14	10011110101000
19	0100000001010100011
16	1011011110000001
19	1000110001111001001
15	001010110000011
16	0000111001010111
15	000011001111010
14	00100001010110
19	1011110010111111110
17	00000101100111010
20	00000010010000100001
18	100110101100110111
16	1110010110100011
16	1101111010001000
15	001111000001110
15	100111000111001
19	0101101100100001010
17	00110111101010001
19	1011000000010000110
16	0110001110010111
16	1100110001000101
19	0011000100011110111
16	0100000101001111
15	110110011110010
17	00100011011010011
17	10111000100101000
16	0100010100100011
15	011010110111110
15	110111100001000
16	0110110010000001
19	1000011000010110000
16	1001010101101011
21	011010000010111010110
14	01110101110001
16	1101100110011110
16	0000010101100110
14	01100111110000
14	01001001110110
18	001011111101001110
15	001100011010000
17	01111010100001001
16	1011100100011110
15	001011100111010
17	01100000100111111
24	000001001001100101001000
16	0001110011001010
14	11101010001000
16	1101111101101010
14	01110111101000
18	110101100110101010
16	1010100001100011
15	100100011111010
15	010011011001111
23	00111100111000100011011
17	00010100110010111
16	0011001000001101
15	001110110100101
18	110000001100100111
19	0011101100000111110
17	11010100001011110
15	100010011111101
17	00110000100001111
17	01100100011000011
18	011110100010000110
15	101111000111001
19	0111100001001111111
23	01101101111101110011110
18	000001001100110010
15	111000111000101
17	00111111001101101
17	11100111100100110
19	0100110000101001011
17	01000011001100111
17	10110011001110111
20	10101011110110111011
16	1100111110111001
23	00001001011100101000100
23	00100001010001011100001
16	0110010101100111
19	0010001110100011011
19	0110111111111101110
18	111001100011101000
15	011000010111011
16	1110111101011001
20	11101111011111000001
15	100101111101100
17	10000000100100110
16	0010110000010101
17	11000111000011101
15	100011100100000
17	10100011000010011
17	01111100101100001
16	0111000111011100
16	1000010000110110
14	00101010000011
14	01001100001011
20	00101010010001011000
20	11101110011001001111
15	011100001011010
17	01000110010101111
18	001100100111001111
17	00110100110100010
23	11000011000000000100001
17	11011001110000001
17	00101101100111000
14	11010011010100
15	110100011111101
18	101101100110010111
19	0000011101000100001
20	00011001000010000111
19	1111011111111011001
24	010000101010010000100110
14	10001110100010
16	1001011100001101
15	100101100011010
15	111011000001010
19	1001010001001111101
15	101100111111000
20	01100011110011100010
21	111110011111111110110
20	00011000000000111001
23	00100011110011011001110
17	01010011010010000
20	10010110101111001010
17	00010000110110001
15	001011110101110
19	0011000000111100010
20	00110101100101110100
16	0100010001001011
17	00010100000101001
15	000001101101110
16	0110001000011011
17	10100011110001001
16	0011110101000010
16	1001000101100000
15	000001101101110
23	00001100010000000001001
17	00101010100111011
14	10110000110010
15	010001101111000
17	01101111001010001
15	011101100111000
17	10000011000100011
15	011010001111101
15	101111110001001
19	0100000000001000110
17	11010111011111101
20	00111101111111011110
18	100111001011011000
20	01111101001110110110
15	110101100100001
15	101110000000101
17	01110000001000011
17	00111010100010010
19	0011001000100101101
19	0000111001100111110
16	0011101110011010
20	11001110010000101000
17	11101101111001000
17	00000100001100111
21	000011000100100001001
22	1001011110010111010110
15	100101101111001
18	001110111000111101
27	001111000100011111001110000
19	1111011101111111000
16	0011100000001010
17	00111100000111111
15	011000110000010
17	01101000101110000
19	0111010010011001111
25	0011110001000111111001110
18	000100111001111110
14	11011000000110
18	000001110001101011
19	0111100100111110010
17	01101010010111100
16	0100111011100110
19	0100111100110100010
19	0101001100111101110
15	011110100011010
18	000101000100011101
18	110011111000111110
17	11110000100011110
17	01101000101111000
21	000111110001010000110
16	1000110001011000
19	0110100110110001010
18	011111110011110010
18	101110011010001000
20	00010001001010110011
20	10101001100111001111
18	001111000110000011
17	10111101101000111
19	1000100011001000111
19	0001110001000000110
16	0010001110011010
15	110010000110100
15	100010110101100
18	100011000000011111
17	00011100001100110
17	01011110101000100
22	1111101111011111111000
21	011110000100111110110
15	011110000011001
16	0000011111100011
13	1001110000010
18	010110000001100001
20	11000000000100000110
16	1100101110100001
19	0011001110011110110
19	0001111100000100010
19	0111000001111001110
16	0011011101111010
18	001111001101100001
14	00011001010101
15	100111100100001
23	00000001000011111000110
17	01001100101111000
16	0011110111101001
15	111000001001010
25	0000000110000100001110011
16	1001100001100111
17	01000000101100110
16	1111110001111001
16	0001100101001111
17	11101010000110100
16	0010100011100101
17	01110100010001011
19	0101101111011001110
17	00000011100001011
22	0010000101000101111000
19	1000011000011100101
17	10000101100001101
16	1110000011001000
20	01000110001000000010
17	00010000011001101
19	0101101000101010011
19	0100110101100011011
15	100000011101101
19	1100110000000100001
19	0111101011001011110
17	00100100010100001
15	000101011011111
16	1001010011111000
23	01010010111110101100100
16	0100010011000101
20	00011100001111011111
15	111010001110000
19	0011110000011101011
19	0000000101001000111
19	0001010011000000011
15	011011111001000
19	0011110011000001110
17	10110101001010011
15	010100011011000
15	101010100000111
16	1001011000011010
17	11001100001001011
15	011001110010101
18	000011000110001110
16	0010011000001110
18	000100100001100111
20	10110000010000000011
15	111001000010001
16	1100011110101111
15	101100000100101
16	0100011110101010
14	11011100100100
19	0110001000000001010
17	11100001010001001
15	111011100010000
17	01001100100000100
20	11001100001000000010
16	0111110111111010
20	01011001010110110100
16	1010111101100110
15	100110100010111
19	1000111001100010111
15	010001011101111
17	01110110010111110
17	01111110110000110
16	0000101000011101
19	1010110001110001011
15	011101000111110
15	000101010011011
16	1011010011100110
17	10010111000111010
15	010100000101111
16	1010111011100101
15	001100010011111
20	00010100110001000111
15	001111100110010
17	01000101100110011
20	00100011100110100000
20	11111001111111001110
19	1111011111110111010
20	10110101110001010001
16	0110100010001111
19	1101011011111110010
19	0001100011110000111
16	1101111001011011
16	1000100001100111
22	1101011011110110110111
16	1000010011001010
18	010001011110111011
17	01000001011001110
23	10010100111111000100110
18	001011101100000100
14	10111001011100
15	110011111000000
15	001001100010010
18	101001111001110010
17	00101011100100000
22	0001100001000101000111
16	1010110000101011
16	1011101110110001
16	0010111110000110
20	00111001001100110010
20	00001100000010000101
17	01111101100001111
19	1000011100001100010
18	011101101011111010
16	0111010000111011
19	0000001000110001011
19	1100110001000111000
19	0100111100101110000
22	0000000100001100001001
16	1011001110001001
19	0011000111000101001
15	010001000011011
16	1000111100101111
20	00010000001000110001
19	1001010110001001111
17	01110000000011010
17	11000001110010011
16	0100010110001110
15	011100001000010
19	1010001011010010111
18	010110001001101010
17	00010000101000111
16	1101011101100111
18	000111010101101010
21	011010001011001011110
20	00110001000111100000
20	10010100111000001101
20	11000000000001000110
17	01111101111001000
16	1000100000011010
16	0010001111100010
24	000100001110000001000110
17	01000110000000111
16	0010110101010100
15	010100111101001
18	101110111011110001
15	010110110011010
18	010101100101011011
15	010100111111100
17	11000101111011110
15	100001101110110
15	011010110001110
14	00001101110010
17	11111000010100001
16	1011011110000110
18	010001111111110110
14	00011010100110
17	01001100010000100
16	0101011010000100
14	10000001110110
17	01000000001100001
14	01000101101011
17	10000010000100101
16	0011011101100000
19	0100010101101011110
15	001100010001111
16	0111001101110111
16	1011001100010000
17	10110010001100010
16	1010101100001100
16	0101110011110001
19	0001011101000101011
18	010000001100001011
19	0111111001110000110
16	0011111010011110
17	00011110001011110
16	0001000000011011
21	000111111101110011110
16	0001000010011101
19	1011000001100010001
17	00001000001101110
17	01001000101101011
21	000000011000100011101
19	1000001100000110001
16	0101001101000010
16	0100011010101011
16	0111000000101010
23	11110111011111011111101
16	0011111101000010
16	0111010010000001
15	011111010011010
15	101110010111100
17	00110111011011111
16	0010110001001111
16	0011011010110111
16	0001011001100010
17	00111110011000010
20	00011001100011100010
23	10101011101011111011011
18	001100011100101110
17	01000100100111000
18	100001001000100011
18	001001000000101111
15	111000101000101
19	1011011110001111010
17	01010010010000001
19	0100010000000011110
21	111111100111110111110
14	10110010100010
19	0001101100111001111
15	101000101011000
15	010011001100101
19	1000000000110010001
21	000011010000100000011
15	000001111011011
23	10111101111101111111110
17	00011110011101110
14	11010000110011
23	01001111000110000001110
16	1011101111010001
20	01001110110001101000
17	00110001110110011
21	010001011111011001110
17	00001011001000111
18	001111111110001001
18	100010100011000010
17	01000010111110110
19	0101010001101001111
19	1011101011010001010
20	00100001010011010110
17	10110010011000000
17	11101000010001001
15	111000101000010
21	110101100001011101010
15	101100100001110
15	101110000011001
18	110111001111010001
16	1000011101110010
15	000010001100110
20	11110011001101011011
19	1110101111001111111
17	00110010110101010
14	01001110000011
17	00000001101100110
21	010000110100100010101
14	10110001100101
16	0010100111001011
19	1000100100100011101
15	100110010111011
15	101010010000011
15	011000011101011
20	11000110100001110000
15	010011111000011
14	11001011110001
15	111010010100110
15	000111011000110
15	101111000011001
17	11011001111001010
16	0000011111010011
15	111001010100001
17	01000110000010101
16	1011001100111000
15	011000100011011
16	1100101111000001
15	110001000011111
17	11100001000011001
17	00110000001001011
18	000111001000101110
18	101110000111101110
19	1011010001101111010
16	1010010001000110
17	01100110010001011
17	00101000111000001
22	0001100010001111000010
16	0010000111101010
14	11101000000101
17	00110110001100010
17	00111011101001111
20	01100111000101111000
16	1110100100101101
23	11111111101111011111010
18	011110101111111110
16	0111001110010100
15	000100001101011
18	110110010100111101
17	10011111000011111
15	001101101011100
19	0010110110111101110
14	00110010011011
16	0001110110000001
17	10001111101110000
16	1110101000101001
21	000001000111111001110
16	0010000110011110
16	1010110100010001
16	0111111101000001
17	00110000111000001
20	01001100011110000010
15	000110101101110
18	110111101111100001
15	010111001011000
17	11100100010000110
18	000011110010100110
19	0110010011010010111
18	110001111110011110
17	00100101111000011
17	00011101000000110
14	11001100001010
16	0000100110001011
16	1000110101110111
20	11101110101010010110
16	0110101010001100
19	0010111100101000010
19	1100010000110100000
14	01001111010110
17	10110001110001001
17	00000011000011101
16	1001001100000010
16	0100110000111110
16	0100110011101011
18	001001010010110011
17	00111111010010000
19	1011010111011101010
20	11111001111011011110
17	10011100110001111
17	10001110110010001
15	000100110110000
18	111101101011111011
20	00101000100000000010
20	00000111100100011011
18	000110001101110101
16	0010001110010011
18	110101001010011101
18	100001011000110001
17	11001000011100110
17	11011100011111101
18	101000100000001100
17	00111011001010010
20	10101011000110111000
23	01100111110000111111010
15	010001011101111
20	00101100101000100110
16	1010110000011100
24	111110110111111011111110
15	000010011110110
15	110111010000100
16	0000010110010001
19	0110111010101011000
19	1100110001110010010
18	011000100011000111
17	00010101100011101
20	01010100001001000011
16	0101110010000111
16	1010101101000011
16	0110011110111000
17	00010011011000010
21	000110100001001000111
16	0011001011101000
15	100101001101111
15	011111000111010
18	110000001111011111
17	01100010001110000
16	1110000001000110
19	0001000000001101110
15	110011000011101
15	001010010011011
16	0010010001100110
15	101100011000001
19	0011111011111011010
19	0010001000100110000
17	00101101000101010
15	001001110110101
21	000010000100110101011
17	00100011100000011
19	0000110001000011010
15	011101000000111
20	00011000000011000010
18	001000111001101110
17	10010100110111100
21	001000111100111001000
17	00011001011001111
19	0100001111110011110
15	000100111111010
15	000101001111011
19	1100111101111111110
27	010001100001110000111100010
20	00111000101100000110
17	11001111000111111
16	1011110100011010
15	000011001110101
17	00100000101100010
19	1100111000001000110
19	1001010001001110101
18	010000100111000001
19	0010011110011000111
23	00010110010001011101010
15	101100011001001
20	11111010110000011011
17	11111111101001001
17	00100001111001111
